Inkomsttyp;Inkomsttypsnamn;Inkomsthuvudgrupp;Inkomsthuvudgruppsnamn;Inkomsttitelgrupp;Inkomsttitelgruppsnamn;Inkomsttitel;Inkomsttitelsnamn;År;Statens budget;Utfall;Inkomsttyp utfallsår;Inkomsttypsnamn utfallsår;Inkomsthuvudgrupp utfallsår;Inkomsthuvudgruppsnamn utfallsår;Inkomsttitelgrupp utfallsår;Inkomsttitelgruppsnamn utfallsår;Inkomsttitel utfallsår;Inkomsttitelsnamn utfallsår
1000;Statens skatteinkomster;1300;Skatt på kapital;1350;Fastighetskatt;1351;Fastighetsskatt hushåll;2007;13371,5747817;13474,456623;1000;Skatter m.m.;1300;Skatt på kapital;1350;Fastighetskatt;1351;Fastighetsskatt hushåll
1000;Statens skatteinkomster;1300;Skatt på kapital;1350;Fastighetskatt;1352;Fastighetsskatt företag;2007;12034,02130521;12390,165452;1000;Skatter m.m.;1300;Skatt på kapital;1350;Fastighetskatt;1352;Fastighetsskatt företag
1000;Statens skatteinkomster;1300;Skatt på kapital;1360;Stämpelskatt;1361;Stämpelskatt;2007;9220,90942208;9414,0879295;1000;Skatter m.m.;1300;Skatt på kapital;1360;Stämpelskatt;1361;Stämpelskatt
1000;Statens skatteinkomster;1300;Skatt på kapital;1370;Förmögenhetsskatt;1371;Förmögenhetsskatt hushåll;2007;4417,73361211;0;1000;Skatter m.m.;1300;Skatt på kapital;1370;Förmögenhetsskatt;1371;Förmögenhetsskatt hushåll
1000;Statens skatteinkomster;1300;Skatt på kapital;1370;Förmögenhetsskatt;1372;Förmögenhetsskatt företag;2007;74,21805894;0;1000;Skatter m.m.;1300;Skatt på kapital;1370;Förmögenhetsskatt;1372;Förmögenhetsskatt företag
1000;Statens skatteinkomster;1300;Skatt på kapital;1380;Arvsskatt;1381;Arvsskatt;2007;6;14,962183;1000;Skatter m.m.;1300;Skatt på kapital;1380;Arvs och gåvoskatt;1381;Arvsskatt
1000;Statens skatteinkomster;1300;Skatt på kapital;1380;Arvsskatt;1382;Gåvoskatt;2007;0;8,498494;1000;Skatter m.m.;1300;Skatt på kapital;1380;Arvs och gåvoskatt;1382;Gåvoskatt
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1410;Mervärdesskatt;1411;Mervärdesskatt;2007;283466,01521437;285461,59900941;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1410;Mervärdesskatt, hushåll;1411;Mervärdesskatt
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1410;Mervärdesskatt;1412;Skattelättnad för vissa byggtjänster;2007;-700;-685,254442;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1410;Mervärdesskatt, hushåll;1412;Skattelättnad för vissa byggtjänster
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1420;Skatt på alkohol och tobak;1421;Skatt på tobak;2007;10104,79159593;9741,95437602;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1420;Skatt på alkohol och tobak;1421;Skatt på tobak
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1420;Skatt på alkohol och tobak;1422;Skatt på etylalkohol;2007;4120,04759793;4249,118146;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1420;Skatt på alkohol och tobak;1422;Skatt på etylalkohol
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1420;Skatt på alkohol och tobak;1423;Skatt på vin;2007;3636,87420136;3817,644957;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1420;Skatt på alkohol och tobak;1423;Skatt på vin
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1420;Skatt på alkohol och tobak;1424;Skatt på mellanklassprodukter;2007;183,935379;182,871648;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1420;Skatt på alkohol och tobak;1424;Skatt på mellanklassprodukter
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1420;Skatt på alkohol och tobak;1425;Skatt på öl;2007;2710,74117011;2773,46083;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1420;Skatt på alkohol och tobak;1425;Skatt på öl
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1420;Skatt på alkohol och tobak;1426;Privatinförsel av alkohol och tobak;2007;1,68022465;0,51449795;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1420;Skatt på alkohol och tobak;1426;Privatinförsel av alkohol och tobak
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1430;Energiskatt;1431;Skatt på elektrisk kraft;2007;19255,87553942;18832,236537;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1430;Energiskatt;1431;Skatt på elektrisk kraft
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1430;Energiskatt;1432;Energiskatt bensin;2007;14762,3435515;14405,522666;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1430;Energiskatt;1432;Energiskatt bensin
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1430;Energiskatt;1433;Energiskatt oljeprodukter;2007;4864,55270648;4931,484364;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1430;Energiskatt;1433;Energiskatt oljeprodukter
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1430;Energiskatt;1434;Energiskatt övrigt;2007;90,84088189;76,408301;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1430;Energiskatt;1434;Energiskatt övrigt
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1440;Koldioxidskatt;1441;Koldioxidskatt bensin;2007;11035,92447757;10745,994028;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1440;Koldioxidskatt;1441;Koldioxidskatt bensin
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1440;Koldioxidskatt;1442;Koldioxidskatt oljeprodukter;2007;12819,35265679;13085,120505;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1440;Koldioxidskatt;1442;Koldioxidskatt oljeprodukter
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1440;Koldioxidskatt;1443;Koldioxidskatt övrigt;2007;1019,44461319;1256,439626;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1440;Koldioxidskatt;1443;Koldioxidskatt övrigt
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450-1460;Övriga skatter på energi och miljö;1451;Svavelskatt;2007;76,19522819;55,595426;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1450;Övriga skatter på energi och miljö;1451;Svavelskatt
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450-1460;Övriga skatter på energi och miljö;1452;Skatt på råtallolja;2007;21,17935708;0,85526;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1450;Övriga skatter på energi och miljö;1452;Skatt på råtallolja
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450-1460;Övriga skatter på energi och miljö;1453;Särskild skatt mot försurning;2007;55,31934426;50,812254;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1450;Övriga skatter på energi och miljö;1453;Särskild skatt mot försurning
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450-1460;Övriga skatter på energi och miljö;1454;Skatt på bekämpningsmedel;2007;406,5604745;386,43191149;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1450;Övriga skatter på energi och miljö;1454;Skatt på bekämpningsmedel och gödsel
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450-1460;Övriga skatter på energi och miljö;1455;Skatt på termisk effekt i kärnkraftsreaktorer;2007;3226,0968;3238,316125;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1450;Övriga skatter på energi och miljö;1455;Skatt på termisk effekt i kärnkraftsreaktorer
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450-1460;Övriga skatter på energi och miljö;1456;Avfallsskatt;2007;1108,705825;608,765523;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1450;Övriga skatter på energi och miljö;1456;Avfallsskatt
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450-1460;Övriga skatter på energi och miljö;1457;Avgifter till Kemikalieinspektionen;2007;65,4;66,09012307;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1450;Övriga skatter på energi och miljö;1457;Avgifter till Kemikalieinspektionen
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1450-1460;Övriga skatter på energi och miljö;1458;Övriga skatter;2007;285,325592;261,452079;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1450;Övriga skatter på energi och miljö;1458;Övriga skatter
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1470;Skatt på vägtrafik;1471;Fordonsskatt;2007;11335,09538571;10348,55021798;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1470;Skatt på vägtrafik;1471;Fordonsskatt
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1470;Skatt på vägtrafik;1472;Vägavgifter;2007;651,32052653;748,39263635;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1470;Skatt på vägtrafik;1472;Vägavgifter
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1470;Skatt på vägtrafik;1473;Trängselskatt;2007;0;344,74869807;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1470;Skatt på vägtrafik;1473;Trängselskatt
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1470;Skatt på vägtrafik;1474;Skatt på trafikförsäkringspremier;2007;1500;1641,030354;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1470;Skatt på vägtrafik;1474;Skatt på trafikförsäkringspremier
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1481;Systembolaget AB:s överskott;2007;160;868,545153;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1481;Systembolaget AB:s överskott
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1482;Inlevererat överskott från Svenska Spel AB;2007;3270;3656,924;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1482;Inlevererat överskott från Svenska Spel AB
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1483;Skatt på spel;2007;32,73338739;21,919;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1483;Skatt på spel
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1484;Lotteriskatt;2007;1239,00062102;1293,571373;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1484;Lotteriskatt
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1485;Spelavgifter;2007;35,15;27,07974325;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1485;Lotteriavgifter
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1486;Skatt på annonser och reklam;2007;580,05216751;657,075654;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1486;Skatt på annonser och reklam
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1487;Koncessionsavgifter på televisionens område;2007;295;297,052171;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1487;Koncessionsavgifter på televisionens område
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1488;Lokalradioavgifter;2007;129;128,022667;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1488;Lokalradioavgifter
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1489;Avgifter avseende Myndigheten för radio och tv;2007;6,8;6,7;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1489;Avgifter till Granskningsnämnden
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1491;Avgifter för telekommunikation;2007;100;96,061109;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1491;Avgifter för telekommunikation
1000;Statens skatteinkomster;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1492;Försäljningsskatt på motorfordon;2007;0;3,389726;1000;Skatter m.m.;1400;Skatt på konsumtion och insatsvaror;1480;Övriga skatter;1492;Försäljningsskatt på motorfordon
1000;Statens skatteinkomster;1500;Skatt på import;1510;Skatt på import;1511;Tullmedel;2007;5009,29194547;5098,6774794;1000;Skatter m.m.;1500;Skatt på import;1510;Skatt på import;1511;Tullmedel
1000;Statens skatteinkomster;1500;Skatt på import;1510;Skatt på import;1512;Sockeravgifter;2007;392,5524002;294,35557107;1000;Skatter m.m.;1500;Skatt på import;1510;Skatt på import;1512;Jordbrukstullar och sockeravgifter
1000;Statens skatteinkomster;1500;Skatt på import;1510;Skatt på import;1513;Avgifter till EU:s omstruktureringsfond för sockersektorn;2007;418,75;490,97168431;1000;Skatter m.m.;1500;Skatt på import;1510;Skatt på import;1513;Avgifter till EU:s omstruktureringsfond för sockersektorn
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1610;Restförda skatter;1611;Restförda skatter, hushåll;2007;-2646,21315755;-2569,59815956;1000;Skatter m.m.;1600;Restförda och övriga skatter;1610;Restförda skatter;1611;Restförda skatter, hushåll
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1610;Restförda skatter;1612;Restförda skatter, företag;2007;-5712,00907215;-5057,58545444;1000;Skatter m.m.;1600;Restförda och övriga skatter;1610;Restförda skatter;1612;Restförda skatter, företag
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1621;Omprövningar aktuellt taxeringsår;2007;-100;-108,377082;1000;Skatter m.m.;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1621;Omprövningar aktuellt taxeringsår
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1622;Omprövningar äldre taxeringsår;2007;-1000;1153,037561;1000;Skatter m.m.;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1622;Omprövningar äldre taxeringsår
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1623;Anstånd;2007;-200;-405,797258;1000;Skatter m.m.;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1623;Anstånd
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1624;Övriga skatter;2007;1441,44033925;1754,43107536;1000;Skatter m.m.;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1624;Övriga skatter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1625;Skattetillägg;2007;286,775356;228,935584;1000;Skatter m.m.;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1625;Skattetillägg
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1626;Förseningsavgifter;2007;96,12725;97,19875;1000;Skatter m.m.;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1626;Förseningsavgifter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter företag;1631;Omprövningar aktuellt taxeringsår;2007;-664,176754;-733,985965;1000;Skatter m.m.;1600;Restförda och övriga skatter;1630;Övriga skatter,företag;1631;Omprövningar aktuellt taxeringsår
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter företag;1632;Omprövningar äldre taxeringsår;2007;400;290,209439;1000;Skatter m.m.;1600;Restförda och övriga skatter;1630;Övriga skatter,företag;1632;Omprövningar äldre taxeringsår
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter företag;1633;Anstånd;2007;-1000;38,805032;1000;Skatter m.m.;1600;Restförda och övriga skatter;1630;Övriga skatter,företag;1633;Anstånd
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter företag;1634;Övriga skatter;2007;308,11179711;692,80103394;1000;Skatter m.m.;1600;Restförda och övriga skatter;1630;Övriga skatter,företag;1634;Övriga skatter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter företag;1635;Skattetillägg;2007;0,224644;1241,597156;1000;Skatter m.m.;1600;Restförda och övriga skatter;1630;Övriga skatter,företag;1635;Skattetillägg
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter företag;1636;Förseningsavgifter;2007;-0,12725;200,114528;1000;Skatter m.m.;1600;Restförda och övriga skatter;1630;Övriga skatter,företag;1636;Förseningsavgifter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1641;Insättningsgarantiavgifter;2007;540;586,842;1000;Skatter m.m.;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1641;Insättningsgarantiavgifter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1642;Avgifter till Kärnavfallsfonden;2007;690;980,515;1000;Skatter m.m.;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1642;Avgifter till Kärnavfallsfonden
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1643;Bilskrotningsavgifter;2007;270,1;155,35;1000;Skatter m.m.;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1643;Bilskrotningsavgifter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1644;Batteriavgifter;2007;93;77,59;1000;Skatter m.m.;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1644;Batteriavgifter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1645;Kväveoxidavgifter;2007;588;568,654;1000;Skatter m.m.;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1645;Kväveoxidavgifter
1000;Statens skatteinkomster;1700;Avgående poster, skatter till EU;1710;EU-skatter;1711;EU-skatter;2007;-7126,62946765;-7240,06534084;1000;Skatter m.m.;1700;Avgående poster, skatter till EU;1710;EU-skatter;1711;EU-skatter
1000;Statens skatteinkomster;1800;Avgående poster, skatter till andra sektorer;1810;Skatter till andra sektorer;1811;Kommunala skatter;2007;-473968,0487082;-479068,169868;1000;Skatter m.m.;1800;Avgående poster, skatter till andra sektorer;1810;Skatter till andra sektorer;1811;Kommunala inkomstskatter
1000;Statens skatteinkomster;1800;Avgående poster, skatter till andra sektorer;1810;Skatter till andra sektorer;1812;Avgifter till AP-fonder;2007;-164673,74564106;-168943,50680812;1000;Skatter m.m.;1800;Avgående poster, skatter till andra sektorer;1810;Skatter till andra sektorer;1812;Avgifter till AP-fonder
1000;Statens skatteinkomster;1800;Avgående poster, skatter till andra sektorer;1810;Skatter till andra sektorer;1813;Avgifter till premiepensionssystemet;2007;-23348,57392218;;1000;Skatter m.m.;1800;Avgående poster, skatter till andra sektorer;1810;Skatter till andra sektorer;1813;Avgifter till premiepensionssystemet
